artifact_row_index,source_id,district
190053,7883213,ait melloul
190054,7883223,palmier
190056,7883235,maarif
190057,7883266,riad oulad mtaa
190058,7883282,souissi
190059,7883298,quartier des ambassades
190060,7883315,route de l ourika
190061,7883319,hay al fadl
190062,7883321,hay targa
190063,7883328,golf de benslimane
190064,7883345,bouskoura ville
190066,7883403,souissi
190067,7883433,nassim 2
190068,7883446,palmier
190070,7883461,ferme bretonne hay arraha
190071,7883469,tit mellil
190073,7883508,talaa
190074,7883514,ain chock
190075,7883515,gauthier
190076,7883520,centre
190077,7883539,martil
190078,7883540,malabata
190079,7883546,errahma
190080,7883556,bouskoura ville
190081,7883568,taddart anza
190082,7883571,saidia
190084,7883615,hay qods
190085,7883617,hivernage
190086,7883637,bouskoura ville
190087,7883653,marjane
190089,7883660,oasis
190090,7883727,ait melloul
190091,7883754,bouskoura ville
190092,7883778,hay targa
190093,7883796,dar bouazza
190094,7883814,malabata
190095,7883823,route de tahanaout
190096,7883829,zemmouri
190097,7883848,les hopitaux
190098,7883859,inzegan
190101,7883894,berrechid
190102,7883897,bernoussi
190103,7883900,ait melloul
190104,7883904,palmier
190105,7883969,souissi
190106,7883975,asilah
190107,7883987,les princesses
190108,7884006,amicales
190109,7884021,l ocean
190110,7884023,berrechid
190111,7884024,bourgogne ouest
190112,7884033,hay al rajaa fillah
190113,7884038,les hopitaux
190114,7884045,racine
190115,7884057,narjis
190117,7884093,sidi maarouf
190118,7884103,hay mohammadi
190119,7884104,hay mohammadi
190120,7884105,hay mohammadi
190121,7884106,hay mohammadi
190122,7884108,hay mohammadi
190123,7884109,hay mohammadi
190124,7884110,hay mohammadi
190125,7884111,hay mohammadi
190127,7884113,hay mohammadi
190128,7884119,hay mohammadi
190129,7884124,souissi
190130,7884126,quartier des ambassades
190132,7884155,tanja balia
190133,7884183,el menzeh
190134,7884184,el menzeh
190135,7884189,hermitage
190138,7884194,saidia
190139,7884195,ain erreggada
190140,7884236,moulay yaacoub
190141,7884252,kalaat m gouna
190142,7884254,agafay
190147,7884286,centre ville
190148,7884299,racine
190151,7884331,hay targa
190153,7884359,maarif
190154,7884365,hay qods
190155,7884381,hay al falah
190156,7884411,racine
190157,7884418,cabo negro
190158,7884421,tifelt
190159,7884423,zaouiat sidi abdeslam
190160,7884439,burger
190161,7884465,dar bouazza
190163,7884506,agdal
190164,7884507,agdal
190165,7884508,agdal
190166,7884525,route de fez
190167,7884531,sidi maarouf
190168,7884569,agdal
190169,7884570,agdal
190170,7884587,route de l ourika
190171,7884601,ain sebaa
190172,7884608,anza
190173,7884623,medina
190174,7884664,aquermoud
190175,7884669,hassania 2
190176,7884672,malabata
190177,7884673,city dar es salaam
190179,7884678,mogress
190180,7884696,aeroport
190181,7884697,khouribga
190182,7884706,sidi moumen
190183,7884740,ain diab
190184,7884746,rmila
190185,7884764,casablanca
190186,7884771,tanja balia
190187,7884780,hay mohammadi
190188,7884783,hay saada
190189,7884785,berkane
190190,7884798,sidi taibi
190191,7884806,cgi
190194,7884833,malabata
190196,7884837,centre
190197,7884840,tanja balia
190198,7884842,malabata
190200,7884856,plateau
190201,7884864,ain diab
190203,7884887,bir rami est
190204,7884897,burger
190205,7884932,souissi
190206,7884933,maarif
190207,7884935,derb sid daoui
190208,7884978,les orangers
190209,7884993,kasbah
190210,7885025,beausejour
190211,7885031,malabata
190212,7885035,malabata
190213,7885043,malabata
190214,7885048,malabata
190215,7885053,malabata
190216,7885085,sidi slimane
190217,7885088,souissi
190219,7885113,hay mohammadi
190220,7885114,hay mohammadi
190221,7885119,hay mohammadi
190223,7885121,hay mohammadi
190224,7885137,route de l ourika
190225,7885153,route de fez
190226,7885162,sidi rahal chatai
190227,7885174,anfa
190228,7885176,route de l ourika
190229,7885177,oulad hassoune
190230,7885224,bouskoura ville
190231,7885231,ain atig
190232,7885251,racine
190233,7885253,hay anas
190234,7885277,boustane
190236,7885294,val fleuri
190240,7885305,ain sebaa
190241,7885316,californie
190243,7885318,wilaya
190244,7885326,wilaya
190245,7885329,marchan
190246,7885330,wilaya
190247,7885348,chichaoua
190248,7885370,ain sebaa
190249,7885376,beausejour
190250,7885378,atlas
190251,7885393,golf de benslimane
190253,7885419,hay salam
190254,7885428,wilaya
190256,7885440,berrechid
190257,7885463,had soualem
190258,7885469,bouskoura ville
190259,7885518,abadou
190260,7885521,maarif
190261,7885544,oasis
190262,7885547,oasis
190263,7885548,oasis
190264,7885550,oasis
190265,7885551,oasis
190266,7885553,oasis
190267,7885554,oasis
190268,7885555,oasis
190269,7885566,el mansouria
190270,7885571,hay targa
190271,7885583,riyad
190272,7885590,ouled teima
190273,7885649,ryad dakhla
190274,7885661,hermitage
190275,7885674,hassania 1
190278,7885761,marjane
190279,7885764,route d agadir essaouira
190280,7885773,biougra
190282,7885784,riyad
190285,7885813,wilaya
190286,7885814,route amizmiz
190287,7885820,sidi moumen
190288,7885833,msalla
190289,7885836,oulad said
190290,7885861,lekrimat
190291,7885864,had soualem
190292,7885872,nouvelle ville
190293,7885876,route de l ourika
190294,7885904,gueliz
190295,7885905,californie
190296,7885906,route amizmiz
190297,7885930,ennakhil palmeraie
190298,7885940,quartier industriel
190299,7885949,cil hay salam
190300,7885970,azib derai
190301,7885983,al aalia
190304,7886047,hay houda
190305,7886048,centre
190306,7886055,tiznit
190307,7886085,ferme bretonne hay arraha
190308,7886111,route de fez
190310,7886172,dar bouazza
190311,7886225,nouaceur
190312,7886238,berrechid
190313,7886253,ain diab extension
190314,7886259,route de fez
190315,7886262,ouled moussa
190316,7886279,sidi mohamed lahmar
190317,7886283,aeroport
190318,7886308,al hadiqa
190319,7886315,route amizmiz
190321,7886343,ennakhil palmeraie
190324,7886360,tamesna
190325,7886372,bouskoura ville
190326,7886388,al azhar
190327,7886400,marjane
190328,7886405,ksibat nhas
190329,7886417,ain diab
190330,7886421,centre
190331,7886431,tanja balia
190332,7886435,centre
190333,7886442,sidi ghanem
190334,7886466,oulfa
190335,7886468,sidi moumen
190337,7886472,manar
190338,7886486,centre
190339,7886487,malabata
190340,7886544,route casablanca
190341,7886561,tabriquet
190342,7886564,hay chmaou
190343,7886572,bouskoura ville
190345,7886586,asilah
190346,7886588,route nationale assilah n1
190347,7886593,sidi maarouf
190348,7886598,centre
190349,7886600,nouaceur
190350,7886609,maarif extension
190351,7886612,ain diab
190352,7886614,al manzla
190353,7886627,rmila
190354,7886630,la gironde
190355,7886636,franceville
190356,7886637,amerchich
190357,7886645,polo
190358,7886655,hassan centre ville
190359,7886656,amizmiz
190360,7886660,aharrarine
190361,7886687,route de safi
190362,7886691,quartier aerodrome
190363,7886695,val fleury
190364,7886700,taza
190365,7886703,mont fleuri
190366,7886717,azemmour
190367,7886727,safi 1
190368,7886736,chefchaouen
190369,7886748,dar bouazza
190370,7886776,el kelaa des sraghna
190371,7886803,hay mohammadi
190372,7886805,centre
190373,7886817,fquih ben saleh
190374,7886847,route de tahanaout
190375,7886856,selouane
190376,7886862,maarif extension
190377,7886879,el youssoufia
190378,7886906,ziaten
190379,7886950,sidi mansour
190380,7887000,ain diab
190381,7887003,dar bouazza
190383,7887055,route de ouarzazate
190384,7887056,chefchaouen
190385,7887060,medina
190387,7887073,aouama gharbia
190389,7887099,haut anza
190391,7887109,souissi
190392,7887111,hay karima
190393,7887123,ancienne medina
190394,7887127,ain el hayani
190395,7887148,gueznaia
190396,7887153,route de l ourika
190397,7887175,centre
190398,7887190,oasis
190402,7887195,oasis
190406,7887200,oasis
190407,7887207,marchan
190409,7887222,riyad
190410,7887230,sidi ghanem
190411,7887231,martil
190412,7887239,ain sebaa
190413,7887249,route nationale assilah n1
190414,7887267,les jardins d ifrane
190415,7887293,gueliz
190416,7887294,ain sebaa
190417,7887305,charf
190418,7887318,sidi maarouf
190419,7887356,marjane
190420,7887361,hamria
190421,7887375,hay salam
190422,7887392,tanja balia
190423,7887398,bab lhmar
190424,7887405,castilla
190425,7887414,mers sultan
190426,7887423,ouled moussa
190428,7887466,marjane
190429,7887470,larache
190430,7887479,bouskoura ville
190431,7887487,taza
190432,7887500,racine
190433,7887515,ras el ma
190434,7887522,maarif extension
190435,7887570,champ de course
190436,7887572,route casablanca
190438,7887600,el menzeh
190439,7887603,route casablanca
190440,7887609,ennakhil palmeraie
190441,7887641,anfa
190442,7887648,errahma
190443,7887683,mozart
190444,7887684,route amizmiz
190445,7887686,beausite
190446,7887693,sidi abdellah
190448,7887739,plage rose maree
190450,7887778,ain sebaa
190451,7887784,aeroport
190452,7887807,jawadi
190453,7887818,maghrib arabi
190454,7887849,dar bouazza
190455,7887885,agdal
190456,7887889,bourgogne ouest
190457,7887927,berrechid
190458,7887937,oasis
190459,7887943,sidi abdellah
190460,7887949,hivernage
190461,7887991,agdal
190462,7888017,fquih ben saleh
190463,7888018,sidi el khadir
190464,7888045,martil
190465,7888055,harhoura
190466,7888117,entree sud
190468,7888189,riyad
190469,7888190,racine
190472,7888216,ain borja
190473,7888220,les hopitaux
190474,7888231,narjis
190475,7888242,palmier
190476,7888248,burger
190477,7888266,marjane
190478,7888280,belvedere
190480,7888298,boukar
190481,7888401,tassoultante
190482,7888404,samlalia
190483,7888408,sidi bouknadel
190484,7888423,racine
190486,7888479,oasis
190487,7888480,cil hay salam
190488,7888497,sidi allal el bahraoui
190489,7888502,marjane
190490,7888564,californie
190491,7888599,ville nouvelle
190492,7888604,route se sefrou
190493,7888609,hay moulay rachid 1
190494,7888645,gueliz
190495,7888686,sidi bouknadel
190496,7888703,al moustakbal
190498,7888710,hay salam
190499,7888711,hay salam
190500,7888714,hay salam
190501,7888715,hay salam
190502,7888723,gueliz
190503,7888725,maarif
190506,7888771,al qods
190507,7888773,narjis
190508,7888777,route de l ourika
190509,7888779,route de rabat
190511,7888790,khouribga
190512,7888791,lamaachate
190513,7888803,samlalia
190514,7888804,mghogha
190515,7888834,tamesna
190516,7888846,assarag
190517,7888852,centre
190518,7888853,dar bouazza
190520,7888887,gueliz
190521,7888906,route de ouarzazate
190522,7888914,medina
190524,7889030,oulfa
190527,7889098,hay kassam
190528,7889108,tit mellil
190529,7889127,racine
190530,7889130,mehdia
190531,7889131,tan tan
190532,7889137,racine
190533,7889152,bab ghmat
190534,7889200,anfa
190535,7889208,ennakhil palmeraie
190536,7889210,haut founty
190537,7889225,bourgogne ouest
190538,7889227,boulevard med 6
190539,7889230,maarif
190540,7889238,al qods
190541,7889249,sidi ghanem
190542,7889268,route de ouarzazate
190543,7889270,sidi moussa ben ali
190544,7889273,martil
190545,7889490,amelkis
190546,7889491,marrakech
190548,7889528,ain sebaa
190549,7889530,martil
190550,7889535,assam
190551,7889542,tanja balia
190553,7889590,founti
190554,7889611,racine
190557,7889669,achakar
190559,7889696,achakar
190560,7889722,aeroport
190561,7889726,sidi yahya
190562,7889729,route amizmiz
190563,7889753,les hopitaux
190564,7889770,abi horaira
190565,7889779,centre
190566,7889796,tantonville
190567,7889805,mediouna
190568,7889813,marjane
190570,7889815,quartier du parc
190571,7889829,bouskoura ville
190572,7889832,bourgogne ouest
190573,7889834,malabata
190575,7889860,tahannaout
190576,7889865,essaada
190577,7889866,la siesta
190578,7889883,abouab sala
190579,7889893,medina
190580,7889902,lakhiaita
190581,7889917,malabata
190582,7889920,tghat
190583,7889934,beni mellal
190584,7889935,tanja balia
190585,7889939,centre
190586,7889959,berrechid
190587,7889960,oulad wjih
190588,7889963,centre
190589,7889967,sidi bouknadel
190590,7889969,route de fez
190591,7889973,route de tahanaout
190592,7889981,ferme bretonne hay arraha
190593,7889984,inbiaat
190594,7889996,bir jdid
190595,7890000,marrakech
190596,7890022,la ville haute
190597,7890041,plage rose maree
190598,7890062,anfa
190599,7890068,victoria
190600,7890079,beni yakhlef
190602,7890115,cabo negro
190603,7890122,cabo negro
190604,7890151,route de meknes
190605,7890156,hay palestine
190607,7890171,lissasfa
190608,7890172,lissasfa
190609,7890173,lissasfa
190611,7890175,lissasfa
190613,7890238,maarif extension
190614,7890251,gauthier
190615,7890255,les princesses
190617,7890287,ain chock
190618,7890301,hay salama
190619,7890310,mimosas
190620,7890314,la ville haute
190624,7890346,castilla
190625,7890351,centre
190626,7890370,corniche
190627,7890373,khenifra
190628,7890381,al azhar
190629,7890409,al karaouiyine
190630,7890410,casablanca finance city
190632,7890483,route de fez
190633,7890498,bouskoura ville
190634,7890520,martil
190635,7890566,bouskoura ville
190636,7890570,hay saada
190638,7890621,amerchich
190639,7890670,souissi
190640,7890676,had soualem
190642,7890686,de la plage
190643,7890689,al farah dar essalam
190644,7890701,al qods
190645,7890707,bouskoura ville
190646,7890731,centre
190648,7890744,tamesna
190649,7890750,el kelaa des sraghna
190650,7890754,hay ez zaitoune
190651,7890773,bouaakkaz
190653,7890776,route de fez
190654,7890780,had soualem
190655,7890786,route de tahanaout
190656,7890792,route d agadir essaouira
190657,7890812,bouskoura ville
190658,7890814,ennakhil palmeraie
190660,7890850,martil
190661,7890852,ben serguaou
190662,7890884,centre
190663,7890894,cil hay salam
190664,7890903,azemmour
190665,7890908,khenifra
190666,7890948,sidi bibi
190667,7890958,ouarzazate
190668,7891018,aeroport
190669,7891021,route de safi
190670,7891048,route de ouarzazate
190671,7891057,martil
190672,7891063,hamria
190673,7891074,martil
190674,7891080,racine
190675,7891103,les princesses
190676,7891127,californie
190679,7891146,sidi maarouf
190681,7891155,gueliz
190682,7891156,les princesses
190683,7891175,tanja balia
190684,7891181,palmier
190685,7891184,les princesses
190686,7891188,les princesses
190688,7891193,les princesses
190689,7891205,hay nahda
190691,7891234,tit mellil
190693,7891260,asilah
190694,7891298,ain diab extension
190695,7891363,tanja balia
190696,7891375,hay targa
190697,7891394,martil
190699,7891399,harhoura
190700,7891406,hay dakhla
190701,7891443,agdal
190702,7891454,ourika
190703,7891468,wilaya
190704,7891474,laaouama
190705,7891485,jawhara
190706,7891540,anassi
190708,7891610,bouskoura ville
190709,7891618,hivernage
190711,7891666,hay targa
190713,7891687,hay targa
190715,7891732,agafay
190716,7891753,agdal
190717,7891757,founti
190718,7891765,administratif
